Image,corr_res1,target,corr_res2,ss_compat,sr_compat,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,thisRow.t,notes,instructions.started,text_2.started,key_resp_3.started,instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trial.started,fixation.started,image_prime.started,key_resp.started,fixation.stopped,trial.stopped,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,trial2.started,text.started,key_resp_2.started,trial2.stopped,trials_2.key_resp_2.keys,trials_2.key_resp_2.corr,trials_2.key_resp_2.rt,trials_2.key_resp_2.duration,begin.started,text_4.started,text_4.stopped,begin.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials.key_resp_2.keys,trials.key_resp_2.corr,trials.key_resp_2.rt,trials.key_resp_2.duration,instructions2.started,text_3.started,key_resp_4.started,instructions2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trials_3.key_resp.keys,trials_3.key_resp.corr,trials_3.key_resp.rt,trials_3.key_resp.duration,trials_3.key_resp_2.keys,trials_3.key_resp_2.corr,trials_3.key_resp_2.rt,trials_3.key_resp_2.duration,trials_4.key_resp.keys,trials_4.key_resp.corr,trials_4.key_resp.rt,trials_4.key_resp.duration,trials_4.key_resp_2.keys,trials_4.key_resp_2.corr,trials_4.key_resp_2.rt,trials_4.key_resp_2.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024074999964796007,0.005987199954688549,0.005987199954688549,1.0073851000051945,space,0.9776161999907345,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700199,001,2025-11-24_15h58.45.470,soloProject,,2025.1.1,60.13276109880783,2025-11-24 15h58.46.898498 +0530,
Faces/CFD-IM-728-041-N.jpg,m,briefcase,m,C,C,0,0,0,m,1,0.7491900000022724,None,m,1,0.5611236999975517,None,0,0,0,6,,,,,,,,,,,,,1.0924570999923162,,,,,,,,,1.0865902999648824,1.0924570999923162,1.5072044999687932,1.5072044999687932,1.6075659999623895,2.2576712999725714,m,1,0.7491900000022724,None,2.2606752999708988,2.773517499968875,2.773517499968875,3.343690199952107,m,1,0.5611236999975517,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700199,001,2025-11-24_15h58.45.470,soloProject,,2025.1.1,60.13276109880783,2025-11-24 15h58.46.898498 +0530,
Faces/CFD-IM-728-041-N.jpg,m,football,m,C,C,1,1,0,m,1,0.41422129998682067,None,m,1,0.5423045000061393,None,0,1,1,8,,,,,,,,,,,,,3.3961448000045493,,,,,,,,,3.391581999952905,3.3961448000045493,3.8572781999828294,3.8572781999828294,3.90731219999725,4.27406989998417,m,1,0.41422129998682067,None,4.275399399979506,4.77320289995987,4.77320289995987,5.324175699963234,m,1,0.5423045000061393,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700199,001,2025-11-24_15h58.45.470,soloProject,,2025.1.1,60.13276109880783,2025-11-24 15h58.46.898498 +0530,
Faces/CFD-IF-601-519-N.jpg,n,flower,n,C,C,2,2,0,n,1,0.41698490001726896,None,n,1,0.37132189999101683,None,0,2,2,2,,,,,,,,,,,,,5.382341999968048,,,,,,,,,5.377406499988865,5.382341999968048,5.824262299982365,5.824262299982365,5.890740799950436,6.241464599967003,n,1,0.41698490001726896,None,6.242784899950493,6.756896699953359,6.756896699953359,7.140845599991735,n,1,0.37132189999101683,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700199,001,2025-11-24_15h58.45.470,soloProject,,2025.1.1,60.13276109880783,2025-11-24 15h58.46.898498 +0530,
Faces/CFD-IF-602-134-N.jpg,n,beer,m,I,C,3,3,0,n,1,0.4552842000266537,None,m,1,0.6760582000133581,None,0,3,3,3,,,,,,,,,,,,,7.1957631999976,,,,,,,,,7.191436799999792,7.1957631999976,7.640683099976741,7.640683099976741,7.707228899991605,8.108008399954997,n,1,0.4552842000266537,None,8.10931959998561,8.623417399998289,8.623417399998289,9.307117499993183,m,1,0.6760582000133581,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700199,001,2025-11-24_15h58.45.470,soloProject,,2025.1.1,60.13276109880783,2025-11-24 15h58.46.898498 +0530,
Faces/CFD-IF-601-519-N.jpg,n,perfume,n,C,C,4,4,0,n,1,0.42381000000750646,None,n,1,0.5421299999579787,None,0,4,4,0,,,,,,,,,,,,,9.35631609999109,,,,,,,,,9.352061799960211,9.35631609999109,9.807583399990108,9.807583399990108,9.857232699985616,10.241115599987097,n,1,0.42381000000750646,None,10.24254289997043,10.757020899967756,10.757020899967756,11.306909699982498,n,1,0.5421299999579787,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700199,001,2025-11-24_15h58.45.470,soloProject,,2025.1.1,60.13276109880783,2025-11-24 15h58.46.898498 +0530,
Faces/CFD-IM-728-041-N.jpg,m,cigar,m,C,C,5,5,0,m,1,0.8478156999917701,None,m,1,0.5304180000093766,None,0,5,5,7,,,,,,,,,,,,,11.354605500004254,,,,,,,,,11.349905399954878,11.354605500004254,11.807148199994117,11.807148199994117,11.857162799977232,12.65730550000444,m,1,0.8478156999917701,None,12.658668599964585,13.156593399995472,13.156593399995472,13.690352499950677,m,1,0.5304180000093766,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700199,001,2025-11-24_15h58.45.470,soloProject,,2025.1.1,60.13276109880783,2025-11-24 15h58.46.898498 +0530,
Faces/CFD-IM-731-223-N.jpg,m,jewelry,n,I,C,6,6,0,m,1,0.4184087999747135,None,n,1,0.47834540001349524,None,0,6,6,11,,,,,,,,,,,,,13.736761599953752,,,,,,,,,13.732489999965765,13.736761599953752,14.190323399961926,14.190323399961926,14.240288299974054,14.624047699966468,m,1,0.4184087999747135,None,14.627068799978588,15.123430699983146,15.123430699983146,15.607271299988497,n,1,0.47834540001349524,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700199,001,2025-11-24_15h58.45.470,soloProject,,2025.1.1,60.13276109880783,2025-11-24 15h58.46.898498 +0530,
Faces/CFD-IF-601-519-N.jpg,n,doll,n,C,C,7,7,0,n,1,0.47177589999046177,None,n,1,0.5172736000386067,None,0,7,7,1,,,,,,,,,,,,,15.655165699950885,,,,,,,,,15.650667099980637,15.655165699950885,16.107239499979187,16.107239499979187,16.15718189999461,16.59093899995787,n,1,0.47177589999046177,None,16.59219379996648,17.09029179997742,17.09029179997742,17.623559099971317,n,1,0.5172736000386067,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700199,001,2025-11-24_15h58.45.470,soloProject,,2025.1.1,60.13276109880783,2025-11-24 15h58.46.898498 +0530,
Faces/CFD-IM-731-223-N.jpg,m,dress,n,I,C,8,8,0,m,1,0.7673153000068851,None,n,1,0.5725459000095725,None,0,8,8,9,,,,,,,,,,,,,17.67324459995143,,,,,,,,,17.668606899969745,17.67324459995143,18.12384179997025,18.12384179997025,18.17421369999647,18.891649600001983,m,1,0.7673153000068851,None,18.893052299972624,19.406594799947925,19.406594799947925,19.99019819998648,n,1,0.5725459000095725,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700199,001,2025-11-24_15h58.45.470,soloProject,,2025.1.1,60.13276109880783,2025-11-24 15h58.46.898498 +0530,
Faces/CFD-IF-602-134-N.jpg,n,bowtie,m,I,C,9,9,0,n,1,0.5821271000313573,None,m,1,0.6059345999965444,None,0,9,9,5,,,,,,,,,,,,,20.039673099992797,,,,,,,,,20.035030199971516,20.039673099992797,20.490480999986175,20.490480999986175,20.54077659995528,21.074751699983608,n,1,0.5821271000313573,None,21.07599299994763,21.589995499991346,21.589995499991346,22.2071931999526,m,1,0.6059345999965444,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700199,001,2025-11-24_15h58.45.470,soloProject,,2025.1.1,60.13276109880783,2025-11-24 15h58.46.898498 +0530,
Faces/CFD-IF-602-134-N.jpg,n,hammer,m,I,C,10,10,0,n,1,0.8088742999825627,None,m,1,0.5866218999726698,None,0,10,10,4,,,,,,,,,,,,,22.258375699981116,,,,,,,,,22.253727499977686,22.258375699981116,22.707032299949788,22.707032299949788,22.77411519997986,23.52407210000092,n,1,0.8088742999825627,None,23.525384599983227,24.023506300000008,24.023506300000008,24.624501699989196,m,1,0.5866218999726698,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700199,001,2025-11-24_15h58.45.470,soloProject,,2025.1.1,60.13276109880783,2025-11-24 15h58.46.898498 +0530,
